
Currently Loaded Modules:
  1) autotools      4) rocm/6.0.2     7) openmpi4/4.1.5
  2) cmake/3.25.2   5) gnu12/12.2.0   8) hpcfund
  3) prun/2.3       6) ucx/1.14.0     9) rocshmem/1.6.3

 

1, 256, 1
Rank 0, ROC_SHMEM 
Rank 7, ROC_SHMEM 
Rank 5, ROC_SHMEM 
Rank 2, ROC_SHMEM 
Rank 6, ROC_SHMEM 
Rank 1, ROC_SHMEM 
Rank 3, ROC_SHMEM 
Rank 4, ROC_SHMEM 
IN USE - mpi 0/8, roc_shmem 0/8 , ndevices=8,cur=0, GPU_ID=N/A,node=t007-009.hpcfund
max_blocks=1, max_threads=256, iter=1
IN USE - mpi 1/8, roc_shmem 1/8 , ndevices=8,cur=1, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 2/8, roc_shmem 2/8 , ndevices=8,cur=2, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 3/8, roc_shmem 3/8 , ndevices=8,cur=3, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 4/8, roc_shmem 4/8 , ndevices=8,cur=4, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 5/8, roc_shmem 5/8 , ndevices=8,cur=5, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 6/8, roc_shmem 6/8 , ndevices=8,cur=6, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 7/8, roc_shmem 7/8 , ndevices=8,cur=7, GPU_ID=N/A,node=t007-009.hpcfund
peer,1,size,32, iter, 1, time, 0.052318, bw, 0.000570
peer,3,size,262144, iter, 10, time, 0.540800, bw, 4.514442
peer,3,size,524288, iter, 10, time, 0.935359, bw, 5.220264
peer,3,size,1048576, iter, 10, time, 1.715359, bw, 5.693060
peer,3,size,2097152, iter, 10, time, 3.272799, bw, 5.967761
peer,3,size,4194304, iter, 10, time, 6.377117, bw, 6.125427
peer,3,size,8388608, iter, 10, time, 13.187675, bw, 5.924102
peer,3,size,16777216, iter, 10, time, 27.494549, bw, 5.682954
peer,3,size,33554432, iter, 10, time, 53.800941, bw, 5.808458
peer,4,size,32, iter, 10, time, 0.158560, bw, 0.001880
peer,4,size,64, iter, 10, time, 0.153920, bw, 0.003872
peer,4,size,128, iter, 10, time, 0.153760, bw, 0.007753
peer,4,size,256, iter, 10, time, 0.154400, bw, 0.015442
peer,4,size,512, iter, 10, time, 0.152960, bw, 0.031174
peer,4,size,1024, iter, 10, time, 0.159360, bw, 0.059844
peer,4,size,2048, iter, 10, time, 0.151999, bw, 0.125485
peer,4,size,4096, iter, 10, time, 0.155360, bw, 0.245540
peer,4,size,8192, iter, 10, time, 0.160800, bw, 0.474466
peer,4,size,16384, iter, 10, time, 0.174400, bw, 0.874932
peer,4,size,32768, iter, 10, time, 0.199040, bw, 1.533241
peer,4,size,65536, iter, 10, time, 0.249440, bw, 2.446891
peer,4,size,131072, iter, 10, time, 0.348320, bw, 3.504551
peer,4,size,262144, iter, 10, time, 0.547840, bw, 4.456429
peer,4,size,524288, iter, 10, time, 0.939678, bw, 5.196270
peer,4,size,1048576, iter, 10, time, 1.745119, bw, 5.595974
peer,4,size,2097152, iter, 10, time, 3.313599, bw, 5.894280
peer,4,size,4194304, iter, 10, time, 6.502238, bw, 6.007557
peer,4,size,8388608, iter, 10, time, 13.155515, bw, 5.938584
peer,4,size,16777216, iter, 10, time, 27.797432, bw, 5.621032
peer,4,size,33554432, iter, 10, time, 54.363033, bw, 5.748401
peer,5,size,32, iter, 10, time, 0.156000, bw, 0.001910
peer,5,size,64, iter, 10, time, 0.156640, bw, 0.003805
peer,5,size,128, iter, 10, time, 0.157120, bw, 0.007587
peer,5,size,256, iter, 10, time, 0.156960, bw, 0.015190
peer,5,size,512, iter, 10, time, 0.156640, bw, 0.030442
peer,5,size,1024, iter, 10, time, 0.157280, bw, 0.060636
peer,5,size,2048, iter, 10, time, 0.156640, bw, 0.121767
peer,5,size,4096, iter, 10, time, 0.158400, bw, 0.240827
peer,5,size,8192, iter, 10, time, 0.160640, bw, 0.474938
peer,5,size,16384, iter, 10, time, 0.179840, bw, 0.848466
peer,5,size,32768, iter, 10, time, 0.196320, bw, 1.554484
peer,5,size,65536, iter, 10, time, 0.245600, bw, 2.485149
peer,5,size,131072, iter, 10, time, 0.346080, bw, 3.527234
peer,5,size,262144, iter, 10, time, 0.539680, bw, 4.523811
peer,5,size,524288, iter, 10, time, 0.933920, bw, 5.228307
peer,5,size,1048576, iter, 10, time, 1.711840, bw, 5.704763
peer,5,size,2097152, iter, 10, time, 3.312479, bw, 5.896274
peer,5,size,4194304, iter, 10, time, 6.406718, bw, 6.097126
peer,5,size,8388608, iter, 10, time, 13.146397, bw, 5.942703
peer,5,size,16777216, iter, 10, time, 27.703676, bw, 5.640055
peer,5,size,33554432, iter, 10, time, 54.326077, bw, 5.752312
peer,6,size,32, iter, 10, time, 0.154880, bw, 0.001924
peer,6,size,64, iter, 10, time, 0.153280, bw, 0.003889
peer,6,size,128, iter, 10, time, 0.155680, bw, 0.007657
peer,6,size,256, iter, 10, time, 0.153920, bw, 0.015490
peer,6,size,512, iter, 10, time, 0.155680, bw, 0.030629
peer,6,size,1024, iter, 10, time, 0.153280, bw, 0.062218
peer,6,size,2048, iter, 10, time, 0.156160, bw, 0.122141
peer,6,size,4096, iter, 10, time, 0.154880, bw, 0.246301
peer,6,size,8192, iter, 10, time, 0.165280, bw, 0.461605
peer,6,size,16384, iter, 10, time, 0.176000, bw, 0.866978
peer,6,size,32768, iter, 10, time, 0.202400, bw, 1.507788
peer,6,size,65536, iter, 10, time, 0.250080, bw, 2.440629
peer,6,size,131072, iter, 10, time, 0.355680, bw, 3.432032
peer,6,size,262144, iter, 10, time, 0.551200, bw, 4.429264
peer,6,size,524288, iter, 10, time, 0.960800, bw, 5.082036
peer,6,size,1048576, iter, 10, time, 1.762239, bw, 5.541610
peer,6,size,2097152, iter, 10, time, 3.381759, bw, 5.775481
peer,6,size,4194304, iter, 10, time, 6.424478, bw, 6.080271
peer,6,size,8388608, iter, 10, time, 16.320635, bw, 4.786893
peer,6,size,16777216, iter, 10, time, 27.765432, bw, 5.627511
peer,6,size,33554432, iter, 10, time, 54.225742, bw, 5.762955
peer,7,size,32, iter, 10, time, 0.156960, bw, 0.001899
peer,7,size,64, iter, 10, time, 0.155200, bw, 0.003841
peer,7,size,128, iter, 10, time, 0.157600, bw, 0.007564
peer,7,size,256, iter, 10, time, 0.155200, bw, 0.015362
peer,7,size,512, iter, 10, time, 0.163040, bw, 0.029247
peer,7,size,1024, iter, 10, time, 0.160000, bw, 0.059605
peer,7,size,2048, iter, 10, time, 0.157760, bw, 0.120902
peer,7,size,4096, iter, 10, time, 0.156320, bw, 0.244032
peer,7,size,8192, iter, 10, time, 0.171840, bw, 0.443983
peer,7,size,16384, iter, 10, time, 0.180640, bw, 0.844709
peer,7,size,32768, iter, 10, time, 0.204320, bw, 1.493619
peer,7,size,65536, iter, 10, time, 0.250880, bw, 2.432847
peer,7,size,131072, iter, 10, time, 0.348320, bw, 3.504551
peer,7,size,262144, iter, 10, time, 0.548800, bw, 4.448634
peer,7,size,524288, iter, 10, time, 0.931360, bw, 5.242678
peer,7,size,1048576, iter, 10, time, 1.740479, bw, 5.610893
peer,7,size,2097152, iter, 10, time, 3.289119, bw, 5.938150
peer,7,size,4194304, iter, 10, time, 6.487358, bw, 6.021337
peer,7,size,8388608, iter, 10, time, 13.101437, bw, 5.963097
peer,7,size,16777216, iter, 10, time, 27.757275, bw, 5.629165
peer,7,size,33554432, iter, 10, time, 54.331032, bw, 5.751787
1, 512, 100
Rank 0, ROC_SHMEM 
Rank 2, ROC_SHMEM 
Rank 1, ROC_SHMEM 
Rank 5, ROC_SHMEM 
Rank 7, ROC_SHMEM 
Rank 3, ROC_SHMEM 
Rank 4, ROC_SHMEM 
Rank 6, ROC_SHMEM 
IN USE - mpi 1/8, roc_shmem 1/8 , ndevices=8,cur=1, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 3/8, roc_shmem 3/8 , ndevices=8,cur=3, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 6/8, roc_shmem 6/8 , ndevices=8,cur=6, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 0/8, roc_shmem 0/8 , ndevices=8,cur=0, GPU_ID=N/A,node=t007-009.hpcfund
max_blocks=1, max_threads=512, iter=100
IN USE - mpi 2/8, roc_shmem 2/8 , ndevices=8,cur=2, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 4/8, roc_shmem 4/8 , ndevices=8,cur=4, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 5/8, roc_shmem 5/8 , ndevices=8,cur=5, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 7/8, roc_shmem 7/8 , ndevices=8,cur=7, GPU_ID=N/A,node=t007-009.hpcfund
peer,1,size,32, iter, 100, time, 1.210398, bw, 0.002462
peer,1,size,64, iter, 100, time, 1.216159, bw, 0.004901
peer,1,size,128, iter, 100, time, 1.209280, bw, 0.009858
peer,1,size,256, iter, 100, time, 1.218719, bw, 0.019564
peer,1,size,512, iter, 100, time, 1.223199, bw, 0.038984
peer,1,size,1024, iter, 100, time, 1.230720, bw, 0.077492
peer,1,size,2048, iter, 100, time, 1.211519, bw, 0.157441
peer,1,size,4096, iter, 100, time, 1.232640, bw, 0.309486
peer,1,size,8192, iter, 100, time, 1.282880, bw, 0.594732
peer,1,size,16384, iter, 100, time, 1.419039, bw, 1.075332
peer,1,size,32768, iter, 100, time, 1.640319, bw, 1.860538
peer,1,size,65536, iter, 100, time, 2.135679, bw, 2.857992
peer,1,size,131072, iter, 100, time, 3.023359, bw, 4.037730
peer,1,size,262144, iter, 100, time, 4.960478, bw, 4.921907
peer,1,size,524288, iter, 100, time, 8.624637, bw, 5.661691
peer,1,size,1048576, iter, 100, time, 16.286394, bw, 5.996419
peer,1,size,2097152, iter, 100, time, 30.903816, bw, 6.320259
peer,1,size,4194304, iter, 100, time, 60.957272, bw, 6.408427
peer,1,size,8388608, iter, 100, time, 127.629585, bw, 6.121468
peer,1,size,16777216, iter, 100, time, 277.820709, bw, 5.624350
peer,1,size,33554432, iter, 100, time, 539.316406, bw, 5.794598
peer,2,size,32, iter, 100, time, 1.243520, bw, 0.002397
peer,2,size,64, iter, 100, time, 1.232960, bw, 0.004834
peer,2,size,128, iter, 100, time, 1.242240, bw, 0.009597
peer,2,size,256, iter, 100, time, 1.197600, bw, 0.019909
peer,2,size,512, iter, 100, time, 1.205119, bw, 0.039569
peer,2,size,1024, iter, 100, time, 1.194720, bw, 0.079827
peer,2,size,2048, iter, 100, time, 1.205440, bw, 0.158235
peer,2,size,4096, iter, 100, time, 1.201920, bw, 0.317396
peer,2,size,8192, iter, 100, time, 1.278559, bw, 0.596741
peer,2,size,16384, iter, 100, time, 1.396960, bw, 1.092328
peer,2,size,32768, iter, 100, time, 1.644480, bw, 1.855831
peer,2,size,65536, iter, 100, time, 2.113119, bw, 2.888505
peer,2,size,131072, iter, 100, time, 3.094240, bw, 3.945236
peer,2,size,262144, iter, 100, time, 5.002719, bw, 4.880349
peer,2,size,524288, iter, 100, time, 8.917598, bw, 5.475693
peer,2,size,1048576, iter, 100, time, 16.627357, bw, 5.873456
peer,2,size,2097152, iter, 100, time, 32.251026, bw, 6.056244
peer,2,size,4194304, iter, 100, time, 63.172943, bw, 6.183663
peer,2,size,8388608, iter, 100, time, 130.811172, bw, 5.972582
peer,2,size,16777216, iter, 100, time, 275.150665, bw, 5.678928
peer,2,size,33554432, iter, 100, time, 540.793030, bw, 5.778776
peer,3,size,32, iter, 100, time, 1.233920, bw, 0.002415
peer,3,size,64, iter, 100, time, 1.222720, bw, 0.004875
peer,3,size,128, iter, 100, time, 1.233119, bw, 0.009668
peer,3,size,256, iter, 100, time, 1.231040, bw, 0.019368
peer,3,size,512, iter, 100, time, 1.242720, bw, 0.038372
peer,3,size,1024, iter, 100, time, 1.251359, bw, 0.076214
peer,3,size,2048, iter, 100, time, 1.241120, bw, 0.153686
peer,3,size,4096, iter, 100, time, 1.251680, bw, 0.304778
peer,3,size,8192, iter, 100, time, 1.450559, bw, 0.525983
peer,3,size,16384, iter, 100, time, 1.452160, bw, 1.050806
peer,3,size,32768, iter, 100, time, 1.810560, bw, 1.685598
peer,3,size,65536, iter, 100, time, 2.181600, bw, 2.797833
peer,3,size,131072, iter, 100, time, 3.022559, bw, 4.038799
peer,3,size,262144, iter, 100, time, 4.930879, bw, 4.951453
peer,3,size,524288, iter, 100, time, 8.611999, bw, 5.669999
peer,3,size,1048576, iter, 100, time, 16.202236, bw, 6.027566
peer,3,size,2097152, iter, 100, time, 31.064472, bw, 6.287572
peer,3,size,4194304, iter, 100, time, 61.890228, bw, 6.311824
peer,3,size,8388608, iter, 100, time, 127.655495, bw, 6.120226
peer,3,size,16777216, iter, 100, time, 272.749695, bw, 5.728919
peer,3,size,33554432, iter, 100, time, 544.522095, bw, 5.739201
peer,4,size,32, iter, 100, time, 1.238080, bw, 0.002407
peer,4,size,64, iter, 100, time, 1.235520, bw, 0.004824
peer,4,size,128, iter, 100, time, 1.244479, bw, 0.009579
peer,4,size,256, iter, 100, time, 1.232640, bw, 0.019343
peer,4,size,512, iter, 100, time, 1.236960, bw, 0.038551
peer,4,size,1024, iter, 100, time, 1.236479, bw, 0.077131
peer,4,size,2048, iter, 100, time, 1.238080, bw, 0.154063
peer,4,size,4096, iter, 100, time, 1.239680, bw, 0.307728
peer,4,size,8192, iter, 100, time, 1.315039, bw, 0.580187
peer,4,size,16384, iter, 100, time, 1.427200, bw, 1.069183
peer,4,size,32768, iter, 100, time, 1.673759, bw, 1.823367
peer,4,size,65536, iter, 100, time, 2.172480, bw, 2.809579
peer,4,size,131072, iter, 100, time, 3.184159, bw, 3.833824
peer,4,size,262144, iter, 100, time, 5.212799, bw, 4.683667
peer,4,size,524288, iter, 100, time, 9.192798, bw, 5.311770
peer,4,size,1048576, iter, 100, time, 17.250875, bw, 5.661165
peer,4,size,2097152, iter, 100, time, 33.268635, bw, 5.870998
peer,4,size,4194304, iter, 100, time, 65.348152, bw, 5.977831
peer,4,size,8388608, iter, 100, time, 131.920471, bw, 5.922359
peer,4,size,16777216, iter, 100, time, 282.947021, bw, 5.522450
peer,4,size,33554432, iter, 100, time, 542.072449, bw, 5.765137
peer,5,size,32, iter, 100, time, 1.219840, bw, 0.002443
peer,5,size,64, iter, 100, time, 1.231520, bw, 0.004840
peer,5,size,128, iter, 100, time, 1.221440, bw, 0.009760
peer,5,size,256, iter, 100, time, 1.226240, bw, 0.019444
peer,5,size,512, iter, 100, time, 1.219840, bw, 0.039092
peer,5,size,1024, iter, 100, time, 1.235199, bw, 0.077211
peer,5,size,2048, iter, 100, time, 1.224960, bw, 0.155713
peer,5,size,4096, iter, 100, time, 1.228960, bw, 0.310413
peer,5,size,8192, iter, 100, time, 1.290400, bw, 0.591266
peer,5,size,16384, iter, 100, time, 1.422400, bw, 1.072791
peer,5,size,32768, iter, 100, time, 1.655519, bw, 1.843456
peer,5,size,65536, iter, 100, time, 2.170560, bw, 2.812064
peer,5,size,131072, iter, 100, time, 3.149440, bw, 3.876088
peer,5,size,262144, iter, 100, time, 5.141920, bw, 4.748229
peer,5,size,524288, iter, 100, time, 9.081919, bw, 5.376620
peer,5,size,1048576, iter, 100, time, 17.107517, bw, 5.708605
peer,5,size,2097152, iter, 100, time, 32.869755, bw, 5.942244
peer,5,size,4194304, iter, 100, time, 64.482552, bw, 6.058076
peer,5,size,8388608, iter, 100, time, 131.754227, bw, 5.929832
peer,5,size,16777216, iter, 100, time, 278.523010, bw, 5.610168
peer,5,size,33554432, iter, 100, time, 544.701721, bw, 5.737308
peer,6,size,32, iter, 100, time, 1.272800, bw, 0.002342
peer,6,size,64, iter, 100, time, 1.254400, bw, 0.004752
peer,6,size,128, iter, 100, time, 1.230080, bw, 0.009692
peer,6,size,256, iter, 100, time, 1.252000, bw, 0.019044
peer,6,size,512, iter, 100, time, 1.224959, bw, 0.038928
peer,6,size,1024, iter, 100, time, 1.257920, bw, 0.075817
peer,6,size,2048, iter, 100, time, 1.223680, bw, 0.155876
peer,6,size,4096, iter, 100, time, 1.254560, bw, 0.304078
peer,6,size,8192, iter, 100, time, 1.298240, bw, 0.587695
peer,6,size,16384, iter, 100, time, 1.399199, bw, 1.090580
peer,6,size,32768, iter, 100, time, 1.658080, bw, 1.840609
peer,6,size,65536, iter, 100, time, 2.138080, bw, 2.854783
peer,6,size,131072, iter, 100, time, 3.155999, bw, 3.868032
peer,6,size,262144, iter, 100, time, 5.118079, bw, 4.770347
peer,6,size,524288, iter, 100, time, 9.104639, bw, 5.363203
peer,6,size,1048576, iter, 100, time, 16.879997, bw, 5.785549
peer,6,size,2097152, iter, 100, time, 32.732311, bw, 5.967196
peer,6,size,4194304, iter, 100, time, 63.895832, bw, 6.113704
peer,6,size,8388608, iter, 100, time, 130.904297, bw, 5.968333
peer,6,size,16777216, iter, 100, time, 277.736938, bw, 5.626046
peer,6,size,33554432, iter, 100, time, 543.870789, bw, 5.746074
peer,7,size,32, iter, 100, time, 1.227840, bw, 0.002427
peer,7,size,64, iter, 100, time, 1.254720, bw, 0.004751
peer,7,size,128, iter, 100, time, 1.227360, bw, 0.009713
peer,7,size,256, iter, 100, time, 1.250080, bw, 0.019073
peer,7,size,512, iter, 100, time, 1.231679, bw, 0.038716
peer,7,size,1024, iter, 100, time, 1.243680, bw, 0.076685
peer,7,size,2048, iter, 100, time, 1.226720, bw, 0.155490
peer,7,size,4096, iter, 100, time, 1.253280, bw, 0.304389
peer,7,size,8192, iter, 100, time, 1.301279, bw, 0.586323
peer,7,size,16384, iter, 100, time, 1.439680, bw, 1.059915
peer,7,size,32768, iter, 100, time, 1.678240, bw, 1.818498
peer,7,size,65536, iter, 100, time, 2.107840, bw, 2.895738
peer,7,size,131072, iter, 100, time, 3.218400, bw, 3.793036
peer,7,size,262144, iter, 100, time, 5.065599, bw, 4.819768
peer,7,size,524288, iter, 100, time, 9.303038, bw, 5.248826
peer,7,size,1048576, iter, 100, time, 16.900476, bw, 5.778538
peer,7,size,2097152, iter, 100, time, 33.547356, bw, 5.822220
peer,7,size,4194304, iter, 100, time, 64.065109, bw, 6.097550
peer,7,size,8388608, iter, 100, time, 128.930069, bw, 6.059722
peer,7,size,16777216, iter, 100, time, 280.776611, bw, 5.565139
peer,7,size,33554432, iter, 100, time, 543.709167, bw, 5.747782
1, 512, 1000
Rank 0, ROC_SHMEM 
Rank 5, ROC_SHMEM 
Rank 7, ROC_SHMEM 
Rank 2, ROC_SHMEM 
Rank 1, ROC_SHMEM 
Rank 3, ROC_SHMEM 
Rank 4, ROC_SHMEM 
Rank 6, ROC_SHMEM 
IN USE - mpi 0/8, roc_shmem 0/8 , ndevices=8,cur=0, GPU_ID=N/A,node=t007-009.hpcfund
max_blocks=1, max_threads=512, iter=1000
IN USE - mpi 1/8, roc_shmem 1/8 , ndevices=8,cur=1, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 2/8, roc_shmem 2/8 , ndevices=8,cur=2, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 3/8, roc_shmem 3/8 , ndevices=8,cur=3, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 5/8, roc_shmem 5/8 , ndevices=8,cur=5, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 7/8, roc_shmem 7/8 , ndevices=8,cur=7, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 4/8, roc_shmem 4/8 , ndevices=8,cur=4, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 6/8, roc_shmem 6/8 , ndevices=8,cur=6, GPU_ID=N/A,node=t007-009.hpcfund
peer,1,size,32, iter, 1000, time, 11.631190, bw, 0.002564
peer,1,size,64, iter, 1000, time, 12.045431, bw, 0.004952
peer,1,size,128, iter, 1000, time, 11.677112, bw, 0.010216
peer,1,size,256, iter, 1000, time, 12.087031, bw, 0.019739
peer,1,size,512, iter, 1000, time, 11.644951, bw, 0.040976
peer,1,size,1024, iter, 1000, time, 12.187673, bw, 0.078303
peer,1,size,2048, iter, 1000, time, 11.691513, bw, 0.163252
peer,1,size,4096, iter, 1000, time, 12.198232, bw, 0.312942
peer,1,size,8192, iter, 1000, time, 12.378072, bw, 0.616790
peer,1,size,16384, iter, 1000, time, 13.545111, bw, 1.127295
peer,1,size,32768, iter, 1000, time, 15.918387, bw, 1.918453
peer,1,size,65536, iter, 1000, time, 20.455503, bw, 2.985864
peer,1,size,131072, iter, 1000, time, 29.623495, bw, 4.123575
peer,1,size,262144, iter, 1000, time, 48.188938, bw, 5.069824
peer,1,size,524288, iter, 1000, time, 85.033081, bw, 5.746221
peer,1,size,1048576, iter, 1000, time, 158.603607, bw, 6.161510
peer,1,size,2097152, iter, 1000, time, 311.598175, bw, 6.272422
peer,1,size,4194304, iter, 1000, time, 598.654541, bw, 6.529560
peer,1,size,8388608, iter, 1000, time, 1267.632568, bw, 6.167325
peer,1,size,16777216, iter, 1000, time, 2736.562012, bw, 5.713666
peer,1,size,33554432, iter, 1000, time, 5391.624512, bw, 5.800034
peer,2,size,32, iter, 1000, time, 11.935200, bw, 0.002499
peer,2,size,64, iter, 1000, time, 11.906560, bw, 0.005009
peer,2,size,128, iter, 1000, time, 11.984320, bw, 0.009954
peer,2,size,256, iter, 1000, time, 11.959840, bw, 0.019949
peer,2,size,512, iter, 1000, time, 12.025119, bw, 0.039681
peer,2,size,1024, iter, 1000, time, 11.995200, bw, 0.079560
peer,2,size,2048, iter, 1000, time, 12.079040, bw, 0.158015
peer,2,size,4096, iter, 1000, time, 12.051840, bw, 0.316743
peer,2,size,8192, iter, 1000, time, 12.806880, bw, 0.596138
peer,2,size,16384, iter, 1000, time, 13.556480, bw, 1.126350
peer,2,size,32768, iter, 1000, time, 16.521601, bw, 1.848409
peer,2,size,65536, iter, 1000, time, 20.627680, bw, 2.960942
peer,2,size,131072, iter, 1000, time, 31.272160, bw, 3.906181
peer,2,size,262144, iter, 1000, time, 49.236641, bw, 4.961943
peer,2,size,524288, iter, 1000, time, 90.991364, bw, 5.369947
peer,2,size,1048576, iter, 1000, time, 165.039993, bw, 5.921217
peer,2,size,2097152, iter, 1000, time, 328.519836, bw, 5.949337
peer,2,size,4194304, iter, 1000, time, 624.392639, bw, 6.260405
peer,2,size,8388608, iter, 1000, time, 1292.648926, bw, 6.047970
peer,2,size,16777216, iter, 1000, time, 2736.793457, bw, 5.713183
peer,2,size,33554432, iter, 1000, time, 5422.925293, bw, 5.766556
peer,3,size,32, iter, 1000, time, 11.864640, bw, 0.002514
peer,3,size,64, iter, 1000, time, 11.880000, bw, 0.005021
peer,3,size,128, iter, 1000, time, 11.898560, bw, 0.010026
peer,3,size,256, iter, 1000, time, 11.934881, bw, 0.019990
peer,3,size,512, iter, 1000, time, 11.963840, bw, 0.039884
peer,3,size,1024, iter, 1000, time, 11.973600, bw, 0.079703
peer,3,size,2048, iter, 1000, time, 12.190400, bw, 0.156571
peer,3,size,4096, iter, 1000, time, 12.032480, bw, 0.317253
peer,3,size,8192, iter, 1000, time, 12.727521, bw, 0.599855
peer,3,size,16384, iter, 1000, time, 13.991041, bw, 1.091365
peer,3,size,32768, iter, 1000, time, 16.344801, bw, 1.868403
peer,3,size,65536, iter, 1000, time, 21.281120, bw, 2.870025
peer,3,size,131072, iter, 1000, time, 30.778400, bw, 3.968845
peer,3,size,262144, iter, 1000, time, 50.816479, bw, 4.807681
peer,3,size,524288, iter, 1000, time, 88.443039, bw, 5.524673
peer,3,size,1048576, iter, 1000, time, 168.445602, bw, 5.801503
peer,3,size,2097152, iter, 1000, time, 322.820465, bw, 6.054373
peer,3,size,4194304, iter, 1000, time, 631.630249, bw, 6.188669
peer,3,size,8388608, iter, 1000, time, 1287.601196, bw, 6.071679
peer,3,size,16777216, iter, 1000, time, 2740.962891, bw, 5.704493
peer,3,size,33554432, iter, 1000, time, 5389.446289, bw, 5.802378
peer,4,size,32, iter, 1000, time, 12.316320, bw, 0.002421
peer,4,size,64, iter, 1000, time, 11.909120, bw, 0.005008
peer,4,size,128, iter, 1000, time, 11.905281, bw, 0.010020
peer,4,size,256, iter, 1000, time, 11.927360, bw, 0.020003
peer,4,size,512, iter, 1000, time, 11.788961, bw, 0.040476
peer,4,size,1024, iter, 1000, time, 11.940160, bw, 0.079926
peer,4,size,2048, iter, 1000, time, 11.771200, bw, 0.162147
peer,4,size,4096, iter, 1000, time, 11.939041, bw, 0.319735
peer,4,size,8192, iter, 1000, time, 12.471520, bw, 0.612168
peer,4,size,16384, iter, 1000, time, 13.816001, bw, 1.105192
peer,4,size,32768, iter, 1000, time, 15.971040, bw, 1.912128
peer,4,size,65536, iter, 1000, time, 21.183519, bw, 2.883249
peer,4,size,131072, iter, 1000, time, 31.265600, bw, 3.907000
peer,4,size,262144, iter, 1000, time, 51.179840, bw, 4.773548
peer,4,size,524288, iter, 1000, time, 91.204323, bw, 5.357409
peer,4,size,1048576, iter, 1000, time, 171.193283, bw, 5.708388
peer,4,size,2097152, iter, 1000, time, 330.368164, bw, 5.916052
peer,4,size,4194304, iter, 1000, time, 647.354858, bw, 6.038343
peer,4,size,8388608, iter, 1000, time, 1305.823730, bw, 5.986950
peer,4,size,16777216, iter, 1000, time, 2775.896973, bw, 5.632703
peer,4,size,33554432, iter, 1000, time, 5432.871582, bw, 5.756000
peer,5,size,32, iter, 1000, time, 12.215680, bw, 0.002441
peer,5,size,64, iter, 1000, time, 12.072961, bw, 0.004940
peer,5,size,128, iter, 1000, time, 12.272320, bw, 0.009720
peer,5,size,256, iter, 1000, time, 12.106881, bw, 0.019706
peer,5,size,512, iter, 1000, time, 12.249760, bw, 0.038953
peer,5,size,1024, iter, 1000, time, 12.069760, bw, 0.079068
peer,5,size,2048, iter, 1000, time, 11.775681, bw, 0.162086
peer,5,size,4096, iter, 1000, time, 12.142880, bw, 0.314368
peer,5,size,8192, iter, 1000, time, 12.661761, bw, 0.602971
peer,5,size,16384, iter, 1000, time, 14.009760, bw, 1.089907
peer,5,size,32768, iter, 1000, time, 16.080481, bw, 1.899115
peer,5,size,65536, iter, 1000, time, 20.585760, bw, 2.966971
peer,5,size,131072, iter, 1000, time, 30.944639, bw, 3.947524
peer,5,size,262144, iter, 1000, time, 50.027840, bw, 4.883469
peer,5,size,524288, iter, 1000, time, 89.804802, bw, 5.440898
peer,5,size,1048576, iter, 1000, time, 166.896164, bw, 5.855363
peer,5,size,2097152, iter, 1000, time, 326.488007, bw, 5.986362
peer,5,size,4194304, iter, 1000, time, 630.854126, bw, 6.196283
peer,5,size,8388608, iter, 1000, time, 1308.447632, bw, 5.974944
peer,5,size,16777216, iter, 1000, time, 2766.036377, bw, 5.652783
peer,5,size,33554432, iter, 1000, time, 5428.603516, bw, 5.760525
peer,6,size,32, iter, 1000, time, 12.115360, bw, 0.002462
peer,6,size,64, iter, 1000, time, 12.074721, bw, 0.004940
peer,6,size,128, iter, 1000, time, 12.148800, bw, 0.009819
peer,6,size,256, iter, 1000, time, 12.093441, bw, 0.019728
peer,6,size,512, iter, 1000, time, 12.155360, bw, 0.039256
peer,6,size,1024, iter, 1000, time, 12.101920, bw, 0.078858
peer,6,size,2048, iter, 1000, time, 12.136961, bw, 0.157261
